-85.606456,32.505728,"AL,I-85,SB,MACON COUNTY REST AREA, MM44.5",,,,,"{name:""","AL,I-85,SB,MACON COUNTY REST AREA, MM44.5",""", lat:Ê",32.505728,",",lon:,-85.606456,"},","{name:""AL,I-85,SB,MACON COUNTY REST AREA, MM44.5"", lat:Ê32.505728,lon:-85.606456},"
-85.193662,32.841031,"AL,I-85,SB,LANETT WELCOME CENTER, MM78",,,,,"{name:""","AL,I-85,SB,LANETT WELCOME CENTER, MM78",""", lat:Ê",32.841031,",",lon:,-85.193662,"},","{name:""AL,I-85,SB,LANETT WELCOME CENTER, MM78"", lat:Ê32.841031,lon:-85.193662},"
-85.407568,31.007808,"AL,US-231,NB,HOUSTON COUNTY WELCOME CENTER, MM0.7",,,,,"{name:""","AL,US-231,NB,HOUSTON COUNTY WELCOME CENTER, MM0.7",""", lat:Ê",31.007808,",",lon:,-85.407568,"},","{name:""AL,US-231,NB,HOUSTON COUNTY WELCOME CENTER, MM0.7"", lat:Ê31.007808,lon:-85.407568},"
-85.408172,31.007849,"AL,US-231,SB,HOUSTON COUNTY WELCOME CENTER-LEFT EXIT, MM0.7",,,,,"{name:""","AL,US-231,SB,HOUSTON COUNTY WELCOME CENTER-LEFT EXIT, MM0.7",""", lat:Ê",31.007849,",",lon:,-85.408172,"},","{name:""AL,US-231,SB,HOUSTON COUNTY WELCOME CENTER-LEFT EXIT, MM0.7"", lat:Ê31.007849,lon:-85.408172},"
-85.583124,31.390784,"AL,US-231,SB,DALE COUNTY REST AREA, MM37.8",,,,,"{name:""","AL,US-231,SB,DALE COUNTY REST AREA, MM37.8",""", lat:Ê",31.390784,",",lon:,-85.583124,"},","{name:""AL,US-231,SB,DALE COUNTY REST AREA, MM37.8"", lat:Ê31.390784,lon:-85.583124},"
-85.581593,31.390019,"AL,US-231,NB,DALE COUNTY REST AREA-LEFT EXIT, MM37.7",,,,,"{name:""","AL,US-231,NB,DALE COUNTY REST AREA-LEFT EXIT, MM37.7",""", lat:Ê",31.390019,",",lon:,-85.581593,"},","{name:""AL,US-231,NB,DALE COUNTY REST AREA-LEFT EXIT, MM37.7"", lat:Ê31.390019,lon:-85.581593},"
-86.296119,31.090612,"AL,US-331,NB,COVINGTON COUNTY REST AREA, MM8",,,,,"{name:""","AL,US-331,NB,COVINGTON COUNTY REST AREA, MM8",""", lat:Ê",31.090612,",",lon:,-86.296119,"},","{name:""AL,US-331,NB,COVINGTON COUNTY REST AREA, MM8"", lat:Ê31.090612,lon:-86.296119},"
-86.295217,31.09326,"AL,US-331,SB,COVINGTON COUNTY REST AREA-LEFT EXIT, MM8.1",,,,,"{name:""","AL,US-331,SB,COVINGTON COUNTY REST AREA-LEFT EXIT, MM8.1",""", lat:Ê",31.09326,",",lon:,-86.295217,"},","{name:""AL,US-331,SB,COVINGTON COUNTY REST AREA-LEFT EXIT, MM8.1"", lat:Ê31.09326,lon:-86.295217},"
-85.175733,31.781335,"AL,US-431,NB,BARBOUR COUNTY REST AREA-LEFT EXIT, MM58.7",,,,,"{name:""","AL,US-431,NB,BARBOUR COUNTY REST AREA-LEFT EXIT, MM58.7",""", lat:Ê",31.781335,",",lon:,-85.175733,"},","{name:""AL,US-431,NB,BARBOUR COUNTY REST AREA-LEFT EXIT, MM58.7"", lat:Ê31.781335,lon:-85.175733},"
-85.175622,31.781558,"AL,US-431,SB,BARBOUR COUNTY REST AREA, MM58.8",,,,,"{name:""","AL,US-431,SB,BARBOUR COUNTY REST AREA, MM58.8",""", lat:Ê",31.781558,",",lon:,-85.175622,"},","{name:""AL,US-431,SB,BARBOUR COUNTY REST AREA, MM58.8"", lat:Ê31.781558,lon:-85.175622},"
-86.885931,32.776324,"AL,US-82,WB,CHILTON COUNTY REST AREA, MM105.3",,,,,"{name:""","AL,US-82,WB,CHILTON COUNTY REST AREA, MM105.3",""", lat:Ê",32.776324,",",lon:,-86.885931,"},","{name:""AL,US-82,WB,CHILTON COUNTY REST AREA, MM105.3"", lat:Ê32.776324,lon:-86.885931},"
-86.889249,32.778364,"AL,US-82,EB,CHILTON COUNTY REST AREA-LEFT EXIT, MM105.3",,,,,"{name:""","AL,US-82,EB,CHILTON COUNTY REST AREA-LEFT EXIT, MM105.3",""", lat:Ê",32.778364,",",lon:,-86.889249,"},","{name:""AL,US-82,EB,CHILTON COUNTY REST AREA-LEFT EXIT, MM105.3"", lat:Ê32.778364,lon:-86.889249},"
-93.938549,33.516077,"AR,I-30,EB,TEXARKANA WELCOME CENTER, MM7.2",,,,,"{name:""","AR,I-30,EB,TEXARKANA WELCOME CENTER, MM7.2",""", lat:Ê",33.516077,",",lon:,-93.938549,"},","{name:""AR,I-30,EB,TEXARKANA WELCOME CENTER, MM7.2"", lat:Ê33.516077,lon:-93.938549},"
-93.263439,33.92752,"AR,I-30,EB,GURDON REST AREA, MM48",,,,,"{name:""","AR,I-30,EB,GURDON REST AREA, MM48",""", lat:Ê",33.92752,",",lon:,-93.263439,"},","{name:""AR,I-30,EB,GURDON REST AREA, MM48"", lat:Ê33.92752,lon:-93.263439},"
-92.893597,34.349389,"AR,I-30,EB,SOCIAL SPRINGS REST AREA, MM92",,,,,"{name:""","AR,I-30,EB,SOCIAL SPRINGS REST AREA, MM92",""", lat:Ê",34.349389,",",lon:,-92.893597,"},","{name:""AR,I-30,EB,SOCIAL SPRINGS REST AREA, MM92"", lat:Ê34.349389,lon:-92.893597},"
-93.246435,33.941061,"AR,I-30,WB,GURDON REST AREA, MM57",,,,,"{name:""","AR,I-30,WB,GURDON REST AREA, MM57",""", lat:Ê",33.941061,",",lon:,-93.246435,"},","{name:""AR,I-30,WB,GURDON REST AREA, MM57"", lat:Ê33.941061,lon:-93.246435},"
-92.890239,34.353064,"AR,I-30,WB,SOCIAL SPRINGS REST AREA, MM92",,,,,"{name:""","AR,I-30,WB,SOCIAL SPRINGS REST AREA, MM92",""", lat:Ê",34.353064,",",lon:,-92.890239,"},","{name:""AR,I-30,WB,SOCIAL SPRINGS REST AREA, MM92"", lat:Ê34.353064,lon:-92.890239},"
-93.346476,35.371105,"AR,I-40,EB,BIG PINEY REST AREA, MM67.9",,,,,"{name:""","AR,I-40,EB,BIG PINEY REST AREA, MM67.9",""", lat:Ê",35.371105,",",lon:,-93.346476,"},","{name:""AR,I-40,EB,BIG PINEY REST AREA, MM67.9"", lat:Ê35.371105,lon:-93.346476},"
-93.346787,35.371495,"AR,I-40,WB,WELCOME CENTER, MM274",,,,,"{name:""","AR,I-40,WB,WELCOME CENTER, MM274",""", lat:Ê",35.371495,",",lon:,-93.346787,"},","{name:""AR,I-40,WB,WELCOME CENTER, MM274"", lat:Ê35.371495,lon:-93.346787},"
-93.281021,35.33582,"AR,I-40,WB,BIG PINEY REST AREA, MM72.3",,,,,"{name:""","AR,I-40,WB,BIG PINEY REST AREA, MM72.3",""", lat:Ê",35.33582,",",lon:,-93.281021,"},","{name:""AR,I-40,WB,BIG PINEY REST AREA, MM72.3"", lat:Ê35.33582,lon:-93.281021},"
-91.474944,34.835305,"AR,I-40,EB,WHITE RIVER REST AREA, MM199",,,,,"{name:""","AR,I-40,EB,WHITE RIVER REST AREA, MM199",""", lat:Ê",34.835305,",",lon:,-91.474944,"},","{name:""AR,I-40,EB,WHITE RIVER REST AREA, MM199"", lat:Ê34.835305,lon:-91.474944},"
-94.401021,35.459878,"AR,I-40,EB,VAN BUREN/FT SMITH WELCOME CENTER, MM2.6",,,,,"{name:""","AR,I-40,EB,VAN BUREN/FT SMITH WELCOME CENTER, MM2.6",""", lat:Ê",35.459878,",",lon:,-94.401021,"},","{name:""AR,I-40,EB,VAN BUREN/FT SMITH WELCOME CENTER, MM2.6"", lat:Ê35.459878,lon:-94.401021},"
-90.870575,34.997308,"AR,I-40,EB,FORREST CITY REST AREA, MM235",,,,,"{name:""","AR,I-40,EB,FORREST CITY REST AREA, MM235",""", lat:Ê",34.997308,",",lon:,-90.870575,"},","{name:""AR,I-40,EB,FORREST CITY REST AREA, MM235"", lat:Ê34.997308,lon:-90.870575},"
-93.850986,35.521014,"AR,I-40,EB,OZARK REST AREA, MM36",,,,,"{name:""","AR,I-40,EB,OZARK REST AREA, MM36",""", lat:Ê",35.521014,",",lon:,-93.850986,"},","{name:""AR,I-40,EB,OZARK REST AREA, MM36"", lat:Ê35.521014,lon:-93.850986},"
-91.469778,34.836917,"AR,I-40,WB,WHITE RIVER REST AREA, MM199",,,,,"{name:""","AR,I-40,WB,WHITE RIVER REST AREA, MM199",""", lat:Ê",34.836917,",",lon:,-91.469778,"},","{name:""AR,I-40,WB,WHITE RIVER REST AREA, MM199"", lat:Ê34.836917,lon:-91.469778},"
-90.756172,35.037237,"AR,I-40,WB,FORREST CITY REST AREA, MM243",,,,,"{name:""","AR,I-40,WB,FORREST CITY REST AREA, MM243",""", lat:Ê",35.037237,",",lon:,-90.756172,"},","{name:""AR,I-40,WB,FORREST CITY REST AREA, MM243"", lat:Ê35.037237,lon:-90.756172},"
-93.832348,35.517471,"AR,I-40,WB,OZARK REST AREA, MM36",,,,,"{name:""","AR,I-40,WB,OZARK REST AREA, MM36",""", lat:Ê",35.517471,",",lon:,-93.832348,"},","{name:""AR,I-40,WB,OZARK REST AREA, MM36"", lat:Ê35.517471,lon:-93.832348},"
-89.874777,35.943902,"AR,I-55,SB,BLYTHEVILLE WELCOME CENTER, MM4",,,,,"{name:""","AR,I-55,SB,BLYTHEVILLE WELCOME CENTER, MM4",""", lat:Ê",35.943902,",",lon:,-89.874777,"},","{name:""AR,I-55,SB,BLYTHEVILLE WELCOME CENTER, MM4"", lat:Ê35.943902,lon:-89.874777},"
-91.385672,33.546036,"AR,US-165,SB,DEMOTT REST AREA LEFT EXIT, 3 MILES NORTH OF DERMOTT",,,,,"{name:""","AR,US-165,SB,DEMOTT REST AREA LEFT EXIT, 3 MILES NORTH OF DERMOTT",""", lat:Ê",33.546036,",",lon:,-91.385672,"},","{name:""AR,US-165,SB,DEMOTT REST AREA LEFT EXIT, 3 MILES NORTH OF DERMOTT"", lat:Ê33.546036,lon:-91.385672},"
-91.386367,33.544731,"AR,US-165,NB,DEMOTT REST AREA,3 MILES NORTH OF DEMOTT",,,,,"{name:""","AR,US-165,NB,DEMOTT REST AREA,3 MILES NORTH OF DEMOTT",""", lat:Ê",33.544731,",",lon:,-91.386367,"},","{name:""AR,US-165,NB,DEMOTT REST AREA,3 MILES NORTH OF DEMOTT"", lat:Ê33.544731,lon:-91.386367},"
-92.635067,33.18492,"AR,US-167,SB,EL DORADO WELCOME CENTER LEFT EXIT-SE CORNER 82/167",,,,,"{name:""","AR,US-167,SB,EL DORADO WELCOME CENTER LEFT EXIT-SE CORNER 82/167",""", lat:Ê",33.18492,",",lon:,-92.635067,"},","{name:""AR,US-167,SB,EL DORADO WELCOME CENTER LEFT EXIT-SE CORNER 82/167"", lat:Ê33.18492,lon:-92.635067},"
-92.635113,33.183328,"AR,US-167,NB,EL DORADO WELCOME CENTER NB-SE CORNER 82/167",,,,,"{name:""","AR,US-167,NB,EL DORADO WELCOME CENTER NB-SE CORNER 82/167",""", lat:Ê",33.183328,",",lon:,-92.635113,"},","{name:""AR,US-167,NB,EL DORADO WELCOME CENTER NB-SE CORNER 82/167"", lat:Ê33.183328,lon:-92.635113},"
-91.606144,35.614813,"AR,US-167,SB,SALADO CREEK REST AREA, MM8",,,,,"{name:""","AR,US-167,SB,SALADO CREEK REST AREA, MM8",""", lat:Ê",35.614813,",",lon:,-91.606144,"},","{name:""AR,US-167,SB,SALADO CREEK REST AREA, MM8"", lat:Ê35.614813,lon:-91.606144},"
-91.606551,35.613069,"AR,US-167,NB,SALADO CREEK REST AREA LEFT EXIT, MM8",,,,,"{name:""","AR,US-167,NB,SALADO CREEK REST AREA LEFT EXIT, MM8",""", lat:Ê",35.613069,",",lon:,-91.606551,"},","{name:""AR,US-167,NB,SALADO CREEK REST AREA LEFT EXIT, MM8"", lat:Ê35.613069,lon:-91.606551},"
